Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,10054,0.99,1.83
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,10054,1.00,1.85
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,10117,1.00,1.84
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,11737,1.00,1.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0, Destination Port=80}",Total Fwd Packets=bin0,11737,1.00,1.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,12252,1.00,1.52
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,11743,1.00,1.58
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Destination IP=192.168.10.50, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=80,11753,1.00,1.51
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Destination IP=192.168.10.50,11753,0.96,1.52
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,12246,1.00,1.52
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin2, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,266,0.92,64.49
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,266,0.92,64.49
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,599,0.93,28.79
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,596,0.93,28.93
2017-07-07 03:45:00,2017-07-07 04:15:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin3}",Total Backward Packets=bin0,960,0.93,17.94
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Idle Mean=bin1}",Total Backward Packets=bin0,1105,1.00,15.16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin3}",Total Fwd Packets=bin0,1526,1.00,10.98
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin3, Total Backward Packets=bin0, Idle Mean=bin3}",Total Length of Bwd Packets=bin0,832,0.93,18.78
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin3, Total Length of Bwd Packets=bin0}",Flow Duration=bin3,832,0.91,7.77
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin3, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,1904,0.97,8.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin3, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1904,0.97,8.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin3, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,1904,0.97,8.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin3, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1817,0.97,8.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin3, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1817,0.97,8.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin3}",Flow Duration=bin3,457,0.97,8.27
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin1}",Flow Duration=bin3,1035,0.94,7.96
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Flow Duration=bin3,1035,0.94,7.96
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Flow Duration=bin3, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1524,1.00,10.99
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Destination IP=192.168.10.50, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,8447,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Destination IP=192.168.10.50, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,8447,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,8737,0.99,1.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Destination Port=80, Flow Duration=bin0}",Idle Mean=bin0,8737,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Destination IP=192.168.10.50, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=80,10131,1.00,1.65
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=80, Total Length of Bwd Packets=bin0}",Destination IP=192.168.10.50,10131,0.96,1.59
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6403,0.96,2.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,9318,0.99,1.79
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,9318,1.00,1.80
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,9318,0.99,1.79
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, SYN Flag Count=1, Total Backward Packets=bin0, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,642,0.98,25.68
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, SYN Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,642,0.98,25.68
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, SYN Flag Count=1, Total Length of Bwd Packets=bin0, Total Fwd Packets=bin0}",Total Backward Packets=bin0,642,0.98,25.68
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Destination IP=192.168.10.50, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,5745,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,9181,1.00,1.82
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,9181,0.99,1.81
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,9181,0.99,1.81
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,8710,1.00,1.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,8710,0.99,1.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,8710,0.99,1.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,6680,1.00,2.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,6680,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,6680,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,6677,1.00,2.51
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6677,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6677,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,6452,0.96,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Idle Mean=bin0, Flow Duration=bin0}",Total Backward Packets=bin0,6452,0.96,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,170,0.98,96.37
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,6699,0.99,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Length of Bwd Packets=bin0, Idle Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,6699,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{ACK Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,6699,0.99,2.49
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,178,1.01,94.73
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,525,0.95,30.43
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin3, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,974,1.07,18.41
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin3, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",ACK Flag Count=1,1948,1.02,8.81
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,13996,1.00,1.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,14026,1.00,1.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin1, Idle Mean=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,50,0.98,328.78
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,50,0.98,328.78
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,14046,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,14022,1.00,1.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,13876,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin1, Total Backward Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,47,0.94,335.36
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,13852,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Backward Packets=bin0, Flow Duration=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,13828,1.00,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,13828,1.00,1.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,13828,0.99,1.20
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,13874,0.99,1.19
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Flow Duration=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,13874,1.00,1.21
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Bwd Packets=bin0, SYN Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,495,0.98,33.14
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Destination Port=443, Flow Duration=bin4, Idle Mean=bin2}",PSH Flag Count=1,42,0.95,2.77
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Destination Port=443, Flow Duration=bin4}",PSH Flag Count=1,86,0.98,2.83
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Active Mean=bin0}",Idle Mean=bin0,5707,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1}",Idle Mean=bin0,5721,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Flow Duration=bin0,5546,0.96,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,5536,0.96,2.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Flow Duration=bin0,5525,0.96,2.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Idle Mean=bin0,5712,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Idle Mean=bin0,5701,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Idle Mean=bin0,5683,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,320,18.82,986.35
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,5766,1.00,2.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,5766,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,5766,1.00,2.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,5752,1.00,2.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,5752,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,5752,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,5738,1.00,2.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,5738,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,5738,1.00,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,5547,1.00,3.02
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Total Fwd Packets=bin0,5547,1.00,3.01
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,5547,0.96,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,5713,1.00,2.94
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,5713,1.00,2.93
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,5713,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,5713,1.00,2.93
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,5563,0.96,2.90
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,5460,1.00,3.07
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Flow Duration=bin0}",Idle Mean=bin0,5460,0.98,1.17
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin0}",Flow Duration=bin0,5460,0.95,2.93
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,5542,0.96,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,5553,0.96,2.91
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Idle Mean=bin0,5731,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,5700,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,5720,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,5731,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin0,5563,0.97,2.93
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,5563,1.00,3.01
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Idle Mean=bin0,5706,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Idle Mean=bin0,5720,0.99,1.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin3}",Total Backward Packets=bin0,911,0.93,17.04
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin3}",Total Backward Packets=bin0,860,0.92,18.01
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Active Mean=bin0, Idle Mean=bin2}",Flow Duration=bin4,399,0.93,19.93
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,760,0.98,21.55
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,760,0.98,21.55
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Flow Duration=bin4, Total Length of Bwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,760,0.98,21.55
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin4, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,723,0.98,22.66
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,723,0.98,22.66
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Active Mean=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin4,123,0.98,21.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,97,0.99,171.10
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Flow Duration=bin4,398,0.93,19.92
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin2, Total Length of Bwd Packets=bin0}",Flow Duration=bin4,398,0.91,19.60
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Active Mean=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin4,123,0.98,21.18
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin1, Flow Duration=bin4, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,37,0.97,441.26
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Total Length of Fwd Packets=bin1, Flow Duration=bin4, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,37,0.97,441.26
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Flow Duration=bin4, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,175,0.97,93.16
2017-07-07 04:00:00,2017-07-07 04:30:00,"{Idle Mean=bin4, Total Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Flow Duration=bin4,175,0.99,21.28
