Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4}",PSH Flag Count=1,677,0.92,3.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,677,1.00,24.23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,1896,1.00,8.64
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,1876,0.99,8.66
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,1876,1.00,8.73
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,2520,0.95,6.17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,3502,1.00,4.69
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,2669,1.00,6.15
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Idle Mean=bin0}",Total Fwd Packets=bin0,3484,1.00,4.71
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,3730,1.00,4.40
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,3678,0.99,4.40
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,3758,1.00,4.37
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0}",Total Fwd Packets=bin0,47,0.96,335.27
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",PSH Flag Count=1,677,0.92,3.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Idle Mean=bin0}",PSH Flag Count=1,230,0.98,3.79
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin2, Idle Mean=bin0}",PSH Flag Count=1,221,0.98,3.78
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",PSH Flag Count=1,495,0.96,3.70
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,4216,1.00,3.88
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,3102,1.00,5.28
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,4125,0.98,3.92
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,4178,1.00,3.92
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2951,0.95,5.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,3937,0.99,4.15
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,3102,1.00,5.28
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,3924,1.00,4.17
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4}",Total Fwd Packets=bin0,693,1.00,23.60
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4}",PSH Flag Count=1,693,0.92,3.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,3961,1.00,4.14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin2}",Total Fwd Packets=bin0,229,1.00,71.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Idle Mean=bin0}",Total Fwd Packets=bin0,494,1.00,33.19
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,3113,1.00,5.28
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,2961,0.95,5.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Fwd Packets=bin0,3940,1.00,4.16
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,4194,1.00,3.91
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1}",Total Fwd Packets=bin0,3103,1.05,5.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,4231,1.00,3.88
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Backward Packets=bin0}",Total Fwd Packets=bin0,51,0.96,309.96
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin3, Total Backward Packets=bin0}",Total Fwd Packets=bin0,43,0.96,365.07
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin2}",Total Fwd Packets=bin0,267,0.99,61.07
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Total Backward Packets=bin0}",Total Fwd Packets=bin0,692,1.00,23.71
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,2960,0.95,5.29
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,4193,1.00,3.92
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin1, Total Backward Packets=bin0}",Total Fwd Packets=bin0,106,1.05,162.65
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,693,0.92,3.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",PSH Flag Count=1,691,0.95,3.67
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, PSH Flag Count=1, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,691,1.00,23.71
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1925,1.00,8.53
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1897,0.99,8.53
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Destination Port=443,38,0.97,5.51
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Idle Mean=bin1, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,38,0.97,421.23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,222,0.99,73.34
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin1, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,92,0.95,169.36
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Idle Mean=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,223,0.97,71.74
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,38,0.95,410.70
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Flow Duration=bin3, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,46,0.90,322.12
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin1, PSH Flag Count=1, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,103,0.95,152.11
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,261,0.99,62.46
2017-07-07 04:15:00,2017-07-07 04:45:00,"{PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Destination Port=443,38,0.95,5.37
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Total Backward Packets=bin0}",PSH Flag Count=1,693,0.92,3.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Destination Port=443}",PSH Flag Count=1,464,0.96,3.73
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Backward Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,109,0.99,149.35
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin1, Destination Port=443, Total Backward Packets=bin0}",Total Fwd Packets=bin0,13,0.93,1173.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Backward Packets=bin0, Total Fwd Packets=bin0}",Destination Port=443,21,0.91,5.16
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=443,21,0.91,5.16
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=443,21,0.91,5.16
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin2}",Destination Port=443,205,0.98,5.55
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination IP=216.58.219.194, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Destination Port=443,20,0.91,5.14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination IP=216.58.219.194, Total Length of Bwd Packets=bin0}",Destination Port=443,20,0.91,5.14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,2551,1.00,6.43
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2791,0.98,5.77
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2863,1.00,5.73
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin3, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,36,0.95,432.32
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2844,0.99,5.74
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2543,1.00,6.44
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination Port=443, Idle Mean=bin2}",Total Fwd Packets=bin0,266,0.99,60.84
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,2567,1.00,6.38
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,184,0.99,88.80
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,2043,1.00,8.04
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin1, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",Total Fwd Packets=bin0,36,0.97,444.00
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,2028,1.00,8.07
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2892,1.00,5.67
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin3, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,40,0.95,391.14
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,264,0.99,61.76
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2863,1.00,5.73
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2557,1.00,6.40
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2893,1.00,5.67
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Bwd Packets=bin0, Total Fwd Packets=bin0, Destination IP=172.217.12.194}",Destination Port=443,18,0.95,5.36
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2037,1.00,8.04
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2810,0.98,5.74
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin1, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,57,0.98,283.24
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,252,0.98,63.92
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2037,1.00,8.04
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Bwd Packets=bin0, Total Backward Packets=bin0, Destination IP=172.217.12.194}",Destination Port=443,18,0.95,5.36
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin4, Active Mean=bin0, Total Length of Fwd Packets=bin0}",Total Fwd Packets=bin0,738,1.00,22.23
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,712,0.96,22.26
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4}",Total Fwd Packets=bin0,755,1.00,21.67
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,729,0.97,21.76
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin2}",Total Fwd Packets=bin0,296,0.99,55.13
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Idle Mean=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,304,1.00,53.86
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0}",Total Fwd Packets=bin0,347,0.99,46.67
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0, Idle Mean=bin1, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,24,0.96,657.12
2017-07-07 04:15:00,2017-07-07 04:45:00,"{Flow Duration=bin2, Total Backward Packets=bin0, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,350,1.00,46.80
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,11549,226.45,234.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Total Backward Packets=bin0}",Flow Duration=bin0,10614,208.12,234.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin2}",Destination Port=443,212,1.00,4.53
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Destination Port=443}",Total Length of Bwd Packets=bin0,221,0.99,53.43
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Destination Port=443, Total Backward Packets=bin0, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,205,0.92,53.91
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2330,1.00,5.13
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2621,1.00,4.56
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2596,0.99,4.56
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2596,0.99,4.57
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,498,0.98,23.65
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,1753,0.98,6.71
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,2321,1.00,5.13
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,1823,1.00,6.54
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2591,1.00,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin4, Destination Port=443}",Total Length of Bwd Packets=bin0,506,1.00,23.61
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2321,1.00,5.14
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2321,1.00,5.14
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,1823,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Idle Mean=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1823,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2553,0.98,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2553,0.99,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,506,1.00,23.61
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,1823,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,1823,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Destination Port=443}",Total Fwd Packets=bin0,507,0.99,23.47
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,2330,1.00,5.13
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Idle Mean=bin0, Destination Port=443}",Total Fwd Packets=bin0,160,0.99,74.34
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2623,1.00,4.56
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,499,0.99,23.65
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,1753,0.98,6.71
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Fwd Packets=bin0,2592,1.00,4.62
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,220,0.99,53.67
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,261,0.99,45.34
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,246,0.94,45.51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Bwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Fwd Packets=bin0,246,0.94,45.86
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,246,0.94,45.51
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Total Length of Fwd Packets=bin0, Destination Port=443, Idle Mean=bin2}",Total Length of Bwd Packets=bin0,49,0.96,234.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2325,1.00,5.14
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,1826,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2616,1.00,4.57
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,2591,0.99,4.57
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Fwd Packets=bin0,2591,0.99,4.58
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin1, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,29,0.97,398.97
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin0, Total Length of Fwd Packets=bin0, Total Backward Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,1826,1.00,6.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Idle Mean=bin0, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,2316,1.00,5.15
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Idle Mean=bin1, Total Fwd Packets=bin0, Total Length of Fwd Packets=bin0, Destination Port=443}",Total Length of Bwd Packets=bin0,29,0.97,398.97
